tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
M25 Albury 2019 ,2019-03-01 00:00:00 ,Brydan Klein ,Harry Bourchier ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,GRASS ,futures ,ITF
M25 Albury 2019 ,2019-03-01 00:00:00 ,Shuichi Sekiguchi ,Thomas Fancutt ,2 ,1 ,5 ,6 ,6 , , ,7 ,1 ,4 , , ,GRASS ,futures ,ITF
M25 Albury 2019 ,2019-03-01 00:00:00 ,Christopher O'Connell ,Rio Noguchi ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,GRASS ,futures ,ITF
M25 Trento 2019 ,2019-03-01 00:00:00 ,Jeremy Jahn ,Artem Dubrivnyy ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,I. HARD ,futures ,ITF
M25 Trento 2019 ,2019-03-01 00:00:00 ,Julian Lenz ,Jelle Sels ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,I. HARD ,futures ,ITF
M25 Trento 2019 ,2019-03-01 00:00:00 ,Elmar Ejupovic ,Gijs Brouwer ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,I. HARD ,futures ,ITF
M25 Trento 2019 ,2019-03-01 00:00:00 ,Jannik Sinner ,Antoine Cornut Chauvinc ,2 ,0 ,6 ,7 , , , ,0 ,6 , , , ,I. HARD ,futures ,ITF
Pau Challenger 2019 ,2019-03-01 00:00:00 ,Steve Darcis ,Quentin Halys ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,challeger ,ATP
Pau Challenger 2019 ,2019-03-01 00:00:00 ,Norbert Gombos ,Sebastian Ofner ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,challeger ,ATP
Pau Challenger 2019 ,2019-03-01 00:00:00 ,Gregoire Barrere ,Roman Safiullin ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,I. HARD ,challeger ,ATP
Pau Challenger 2019 ,2019-03-01 00:00:00 ,Alexander Bublik ,Maxime Janvier ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,I. HARD ,challeger ,ATP
Yokohama Challenger 2019 ,2019-03-01 00:00:00 ,Oscar Otte ,Andrew Harris ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
Yokohama Challenger 2019 ,2019-03-01 00:00:00 ,Soon Woo Kwon ,Yuichi Sugita ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
Abierto Mexicano Telcel - Acapulco 2019 ,2019-03-02 00:00:00 ,Nick Kyrgios ,Alexander Zverev ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
Brasil Open - Sao Paulo 2019 ,2019-03-02 00:00:00 ,Guido Pella ,Laslo Djere ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,atp ,ATP
Brasil Open - Sao Paulo 2019 ,2019-03-02 00:00:00 ,Christian Garin ,Casper Ruud ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
Dubai Duty Free Tennis Championships - Dubai 2019 ,2019-03-02 00:00:00 ,Roger Federer ,Stefanos Tsitsipas ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,atp ,ATP
Indian Wells Challenger 2019 ,2019-03-02 00:00:00 ,Kyle Edmund ,Lloyd Harris ,2 ,1 ,6 ,4 ,6 , , ,2 ,6 ,1 , , ,HARD ,challeger ,ATP
Indian Wells Challenger 2019 ,2019-03-02 00:00:00 ,Andrey Rublev ,Daniel Evans ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,challeger ,ATP
M15 Antalya 2019 ,2019-03-02 00:00:00 ,Dmitry Popko ,Pietro Rondoni ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,1 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-02 00:00:00 ,Sebastian Korda ,Matias Zukas ,2 ,1 ,1 ,6 ,7 , , ,6 ,1 ,5 , , ,CLAY ,futures ,ITF
M15 Faro 2019 ,2019-03-02 00:00:00 ,Sandro Ehrat ,Oscar Jose Gutierrez ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,futures ,ITF
M15 Faro 2019 ,2019-03-02 00:00:00 ,Jacob Grills ,Alejandro Gomez ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-03-02 00:00:00 ,Christoph Negritu ,Valentin Royer ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-03-02 00:00:00 ,Altug Celikbilek ,Quentin Robert (1994) ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-02 00:00:00 ,Viktor Durasovic ,Pablo Vivero Gonzalez ,2 ,1 ,6 ,7 ,7 , , ,7 ,6 ,6 , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-02 00:00:00 ,Daniel Altmaier ,Youssef Hossam ,2 ,1 ,3 ,6 ,7 , , ,6 ,3 ,6 , , ,HARD ,futures ,ITF
M25 Albury 2019 ,2019-03-02 00:00:00 ,Brydan Klein ,Shuichi Sekiguchi ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,GRASS ,futures ,ITF
M25 Albury 2019 ,2019-03-02 00:00:00 ,Matthew Christopher Romios ,Christopher O'Connell ,1 ,0 ,6 ,3 , , , ,1 ,0 , , , ,GRASS ,futures ,ITF
M25 Trento 2019 ,2019-03-02 00:00:00 ,Jeremy Jahn ,Julian Lenz ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,futures ,ITF
M25 Trento 2019 ,2019-03-02 00:00:00 ,Jannik Sinner ,Elmar Ejupovic ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,I. HARD ,futures ,ITF
Pau Challenger 2019 ,2019-03-02 00:00:00 ,Norbert Gombos ,Steve Darcis ,1 ,0 ,6 ,2 , , , ,4 ,0 , , , ,I. HARD ,challeger ,ATP
Pau Challenger 2019 ,2019-03-02 00:00:00 ,Alexander Bublik ,Gregoire Barrere ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,I. HARD ,challeger ,ATP
Yokohama Challenger 2019 ,2019-03-02 00:00:00 ,Soon Woo Kwon ,Oscar Otte ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
Brasil Open - Sao Paulo 2019 ,2019-03-03 00:00:00 ,Guido Pella ,Christian Garin ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,atp ,ATP
Indian Wells Challenger 2019 ,2019-03-03 00:00:00 ,Kyle Edmund ,Andrey Rublev ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
M15 Antalya 2019 ,2019-03-03 00:00:00 ,Dmitry Popko ,Sebastian Korda ,2 ,1 ,5 ,7 ,7 , , ,7 ,5 ,5 , , ,CLAY ,futures ,ITF
M15 Faro 2019 ,2019-03-03 00:00:00 ,Sandro Ehrat ,Jacob Grills ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,futures ,ITF
M15 Monastir 2019 ,2019-03-03 00:00:00 ,Altug Celikbilek ,Christoph Negritu ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,1 , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-03 00:00:00 ,Viktor Durasovic ,Daniel Altmaier ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,4 , , ,HARD ,futures ,ITF
M25 Albury 2019 ,2019-03-03 00:00:00 ,Brydan Klein ,Matthew Christopher Romios ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Vincent Stouff ,Cade Birrell ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Edward Bourchier ,Luke Jacob Gamble ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Naoki Takeda ,Joseph W. Van Meter ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Calum Puttergill ,Lawrence Bataljin ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Ren Nakamura ,Winter Meagher ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Alexander Klintcharov ,Thomas Bosancic ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,1 , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,William Ma ,Jayden Court ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Chanchin Sookton Eng ,Mustafa Ibraimi ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,7 , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Aaron Addison ,Stephen Kaldawi ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,6 , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Matthew Dellavedova ,Tomislav Edward Papac ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Rimpei Kawakami ,Benard Bruno Nkomba ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,GRASS ,futures ,ITF
M25 Mildura 2019 ,2019-03-03 00:00:00 ,Tom Evans ,David Barclay ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,GRASS ,futures ,ITF
M25 Trento 2019 ,2019-03-03 00:00:00 ,Jannik Sinner ,Jeremy Jahn ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,futures ,ITF
Pau Challenger 2019 ,2019-03-03 00:00:00 ,Alexander Bublik ,Norbert Gombos ,2 ,1 ,5 ,6 ,6 , , ,7 ,3 ,3 , , ,I. HARD ,challeger ,ATP
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Bastian Trinker ,Vladislav Melnic ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Mircea Alexandru Jecan ,Ruben Busch ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Alon Elia ,Bingyu Yu ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Ioannis Stergiou ,Pauwel Dewulf ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Luca Gelhardt ,Shamael Chaudhry ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Koray Kirci ,Lucas Neagu ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Conner Huertas Del Pino ,Moritz Thiem ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Louroi Martinez ,Michael Gloeckler ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Fabian Marozsan ,Michalis Sakellaridis ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Alberto Colas Sanchez ,Furkan Fidan ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Luis Gomar Monio ,Yu Lun Xie ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-03-04 00:00:00 ,Alexandros Skorilas ,Pavel Kravchenko ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Marek Semjan ,Richard Zusman ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Milen Ianakiev ,Brian Bencic ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Toby Martin ,Hendrik Jebens ,2 ,1 ,5 ,6 ,1 , , ,7 ,1 ,5 , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Adrian Obert ,Razvan Marius Codescu ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Alexandru Vasile Manole ,Francis Pare ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Keivon Tabrizi ,Mihnea Lorin Stefan Turcu ,2 ,1 ,6 ,3 ,1 , , ,1 ,6 ,7 , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Aleksei Khomich ,Giovani Samaha ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Guy Den Heijer ,Yanik Kaelin ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Michiel De Krom ,Jasper Felix Schiefer ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Sidane Pontjodikromo ,Ameur Ben Hassen ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Martin Van Der Meerschen ,Akim Zarichanskyy ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,futures ,ITF
M15 Doha 2019 ,2019-03-04 00:00:00 ,Michael John Every ,Dan Alexandru Tomescu ,2 ,1 ,6 ,2 ,1 , , ,3 ,6 ,7 , , ,HARD ,futures ,ITF
M15 Loule 2019 ,2019-03-04 00:00:00 ,Yann Wojcik ,Andrea Guerrieri ,1 ,0 ,7 , , , , ,5 , , , , ,HARD ,futures ,ITF
M15 Loule 2019 ,2019-03-04 00:00:00 ,Kacper Zuk ,Joao Graca ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Sho Katayama ,Masayoshi Ono ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Cheng Yu Yu ,Worarin Kumthonkittikul ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Kazuma Kawachi ,Kodai Hirayama ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Aoran Wang ,Natthasith Kunsuwan ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Tomohiro Masabayashi ,Li Wie Tan ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Yuichiro Inui ,Taiga Shioya ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Sho Shimabukuro ,Pak Long Yeung ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Masamichi Imamura ,Quentin Folliot ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Daisuke Sumizawa ,Kazuki Shimizu ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Kousuke Ogura ,Shunrou Takeshima ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Yuta Kawahashi ,Hayato Kudo ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,futures ,ITF
M15 Nishi-Tama 2019 ,2019-03-04 00:00:00 ,Yukikazu Meguro ,Cing Yang Meng ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Marcus Mansson ,Karl Kiur Saar ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,9 , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Baker Newman ,Mikkel Baumann ,2 ,0 ,6 ,6 , , , ,0 ,4 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Patrick Mayer (GER) ,Melker Isaksson ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Alexey Aleshchev ,Lucas Renard ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Valentin Guenther ,Janken Veland Thoen ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Mick Veldheer ,Christian Linge ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Patrik Hartmeier ,Daniil Glinka ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,2 , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Jordan Hasson ,Felix Nordby ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Piotr Matuszewski ,Christoffer Solberg ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Bart Stevens ,Herman H Jentoft ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Simon Yitbarek ,Jonathan Stenberg ,2 ,0 ,6 ,7 , , , ,0 ,5 , , , ,I. HARD ,futures ,ITF
M15 Oslo 2019 ,2019-03-04 00:00:00 ,Yannik Steinegger ,Niklas Johansson ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,I. HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Issam Haitham Taweel ,Alexander Abou Boutros ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,George Tsivadze ,Kai Lemstra ,2 ,1 ,2 ,6 ,1 , , ,6 ,4 ,3 , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,George Tsivadze ,Niklas Schell ,1 ,0 ,6 ,5 , , , ,0 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Yvo Panak ,Hugo Largo ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Yvo Panak ,Remy Bertola ,2 ,0 ,7 ,7 , , , ,5 ,5 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Jean Thirouin ,Piotr Grynkowski ,2 ,1 ,3 ,6 ,1 , , ,6 ,0 ,5 , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Albert Roglan ,Georgii Kravchenko ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Albert Roglan ,Vitaliy Sachko ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Dominik Nazaruk ,Denis Parshutin ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Remy Bertola ,Adam Bronka ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Mehluli Don Ayanda Sibanda ,Issam Haitham Taweel ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Mehluli Don Ayanda Sibanda ,Bjorn Nareyka ,1 ,0 ,6 ,3 , , , ,4 ,0 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Niklas Schell ,Neil Oberleitner ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,8 , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Pedro Vives Marcos ,Hans Albert Schubert ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Pedro Vives Marcos ,Dominik Nazaruk ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Georgii Kravchenko ,Preston Brown ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Michal Mikula ,Jean Thirouin ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,8 , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-03-04 00:00:00 ,Michal Mikula ,Adil Kalyanpur ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Anas Fattar ,Lucas Krainer ,2 ,1 ,6 ,6 ,1 , , ,2 ,7 ,7 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Anas Fattar ,Amaury Delmas ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Sergio Martos Gornes ,Riccardo Di Nocera ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Dennis Uspensky ,Viacheslav Yulik ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Dennis Uspensky ,Stefano Battaglino ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Bart Van Den Berg ,Carlos Sanchez Jover ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,9 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Sergi Perez Contri ,Anze Arh ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Amaury Delmas ,Tommy Hamilton ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Ignacio Carou ,Glenn Smits ,2 ,1 ,6 ,0 ,1 , , ,4 ,6 ,7 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Zakhar Trapeznikov ,Ignacio Carou ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Zakhar Trapeznikov ,Patrick Foley ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Yan Bondarevskiy ,Vasisht Cheruku ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Yan Bondarevskiy ,Bart Van Den Berg ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Simon Carr ,Sergi Perez Contri ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Simon Carr ,Alexander Merino ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Stefano Battaglino ,Simone Cacciapuoti ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Alex Marti Pujolras ,Mousa Alkotop ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-03-04 00:00:00 ,Alex Marti Pujolras ,Sergio Martos Gornes ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,8 , , ,CLAY ,futures ,ITF
M15 Toulouse 2019 ,2019-03-04 00:00:00 ,Alexis Klegou ,Roman Revkov ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,I. HARD ,futures ,ITF
M15 Toulouse 2019 ,2019-03-04 00:00:00 ,Alexis Klegou ,Florent Bax ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,I. HARD ,futures ,ITF
M15 Toulouse 2019 ,2019-03-04 00:00:00 ,David Jorda Sanchis ,Sean Hodkin ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,I. HARD ,futures ,ITF
